disease_name,k__Bacteria,k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales Enterococcaceae Enterococcus,k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales Clostridiaceae Clostridium,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales Actinomycetaceae,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales Actinomycetaceae Actinomyces,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales Corynebacteriaceae Corynebacterium,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales Micrococcaceae Rothia,k__Bacteriap__Actinobacteriac__Actinobacteriao__Actinomycetales Propionibacteriaceae,k__Bacteriap__Actinobacteriac__Actinobacteriao__Bifidobacteriales Bifidobacteriaceae Bifidobacterium,k__Bacteriap__Actinobacteriac__Actinobacteriao__Bifidobacteriales Bifidobacteriaceae Scardovia,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae Adlercreutzia,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae Atopobium,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae Collinsella,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae Eggerthella,k__Bacteriap__Actinobacteriac__Coriobacteriiao__Coriobacteriales Coriobacteriaceae Slackia,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Bacteroidaceae,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Bacteroidaceae Bacteroides,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Barnesiellaceae,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Odoribacteraceae Butyricimonas,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Odoribacteraceae Odoribacter,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Paraprevotellaceae Paraprevotella,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Porphyromonadaceae,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Porphyromonadaceae Parabacteroides,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Porphyromonadaceae Porphyromonas,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Prevotellaceae Prevotella,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales Rikenellaceae,k__Bacteriap__Bacteroidetesc__Bacteroidiao__Bacteroidales S24-7,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacteriales Flavobacteriaceae Capnocytophaga,k__Bacteriap__Bacteroidetesc__Flavobacteriiao__Flavobacteriales Weeksellaceae,k__Bacteriap__Cyanobacteriac__4C0d-2o__YS2,k__Bacteriap__Cyanobacteriac__Chloroplasto__Streptophyta,k__Bacteriap__Firmicutes,k__Bacteriap__Firmicutesc__Bacilli,k__Bacteriap__Firmicutesc__Bacillio__Bacillales Bacillaceae Bacillus,k__Bacteriap__Firmicutesc__Bacillio__Bacillales Listeriaceae,k__Bacteriap__Firmicutesc__Bacillio__Gemellales Gemellaceae,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Aerococcaceae Abiotrophia,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Carnobacteriaceae Granulicatella,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Lactobacillaceae Lactobacillus,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Leuconostocaceae,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Leuconostocaceae Leuconostoc,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Streptococcaceae Lactococcus,k__Bacteriap__Firmicutesc__Bacillio__Lactobacillales Streptococcaceae Streptococcus,k__Bacteriap__Firmicutesc__Bacillio__Turicibacterales Turicibacteraceae Turicibacter,k__Bacteriap__Firmicutesc__Clostridia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Christensenellaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Christensenellaceae Christensenella,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Clostridiaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Clostridiaceae Sarcina,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Clostridiaceae SMB53,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Eubacteriaceae Anaerofustis,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Eubacteriaceae Pseudoramibacter_Eubacterium,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Anaerostipes,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Blautia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Coprococcus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Dorea,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Lachnobacterium,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Lachnospira,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Roseburia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Ruminococcus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Lachnospiraceae Shuttleworthia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Mogibacteriaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Peptococcaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Peptococcaceae rc4-4,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Peptostreptococcaceae Peptostreptococcus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae Anaerotruncus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae Butyricicoccus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae Ethanoligenens,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae Faecalibacterium,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Ruminococcaceae Oscillospira,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae 1-68,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae Anaerococcus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae Finegoldia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae Parvimonas,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae Peptoniphilus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Tissierellaceae WAL_1855D,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Acidaminococcus,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Dialister,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Megamonas,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Megasphaera,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Phascolarctobacterium,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Schwartzia,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Selenomonas,k__Bacteriap__Firmicutesc__Clostridiao__Clostridiales Veillonellaceae Veillonella,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae Bulleidia,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae cc_115,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae Coprobacillus,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae Eubacterium,k__Bacteriap__Firmicutesc__Erysipelotrichio__Erysipelotrichales Erysipelotrichaceae Holdemania,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacteriales Fusobacteriaceae Fusobacterium,k__Bacteriap__Fusobacteriac__Fusobacteriiao__Fusobacteriales Leptotrichiaceae Leptotrichia,k__Bacteriap__Lentisphaeraec__ Lentisphaeria o__Victivallales Victivallaceae,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__RF32,k__Bacteriap__Proteobacteriac__Alphaproteobacteriao__Rhizobiales Beijerinckiaceae,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderiales,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderiales Alcaligenaceae Sutterella,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderiales Burkholderiaceae Lautropia,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderiales Comamonadaceae Comamonas,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Burkholderiales Oxalobacteraceae Oxalobacter,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisseriales Neisseriaceae,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisseriales Neisseriaceae Eikenella,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisseriales Neisseriaceae Neisseria,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionales Desulfovibrionaceae,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionales Desulfovibrionaceae Bilophila,k__Bacteriap__Proteobacteriac__Epsilonproteobacteriao__Campylobacterales Campylobacteraceae Campylobacter,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteriales Enterobacteriaceae,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteriales Enterobacteriaceae Citrobacter,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteriales Enterobacteriaceae Escherichia,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteriales Enterobacteriaceae Klebsiella,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellales Pasteurellaceae,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellales Pasteurellaceae Actinobacillus,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellales Pasteurellaceae Aggregatibacter,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pasteurellales Pasteurellaceae Haemophilus,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadales Moraxellaceae Acinetobacter,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadales Moraxellaceae Moraxella,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Pseudomonadales Pseudomonadaceae Pseudomonas,k__Bacteriap__Synergistetesc__Synergistiao__Synergistales Dethiosulfovibrionaceae Pyramidobacter,k__Bacteriap__Synergistetesc__Synergistiao__Synergistales Dethiosulfovibrionaceae TG5,k__Bacteriap__Synergistetesc__Synergistiao__Synergistales Synergistaceae Synergistes,k__Bacteriap__Tenericutesc__Mollicuteso__Mycoplasmatales Mycoplasmataceae Mycoplasma,k__Bacteriap__TM7c__TM7-3,k__Bacteriap__TM7c__TM7-3o__,k__Bacteriap__TM7c__TM7-3o__CW040,k__Bacteriap__TM7c__TM7-3o__CW040 F16,k__Bacteriap__TM7c__TM7-3o__I025 Rs-045,k__Bacteriap__Verrucomicrobiac__Verrucomicrobiaeo__Verrucomicrobiales Verrucomicrobiaceae Akkermansia
Aut Control,-3.2835774898319037,-7,-2.6915638169471636,-7,-7,-3.7807233725776666,-7,-7,-7,-1.3575046551747425,-7,-7,-7,-7,-1.640206362292054,-3.5845240559104288,-7,-7,-7,-0.8796047771932395,-7,-3.671637156957461,-3.7807233725776666,-7,-7,-1.8872997074700077,-7,-3.671637156957461,-3.3472333955432783,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.479824458964552,-2.5846742407057075,-3.92674657109397,-7,-2.554186050090477,-7,-7,-2.258719815573088,-7,-3.3472333955432783,-4.324136599480305,-7,-1.085128279004422,-7,-1.4382797861318897,-1.1567028574206668,-2.3143207993067483,-7,-2.3612558152231164,-1.042657636745603,-1.64698878910905,-2.7175759315638115,-4.148350799038325,-7,-7,-7,-1.4488345592845402,-3.4498699757973865,-7,-7,-1.252619117668185,-2.8552004874386676,-7,-7,-7,-7,-7,-4.023564872340654,-7,-1.5642527166276767,-1.542221301819758,-7,-4.148350799038325,-2.2229558383169525,-7,-7,-3.0697301190544195,-2.2681407168004597,-7,-7,-3.7807233725776666,-4.148350799038325,-4.023564872340654,-7,-7,-7,-7,-7,-7,-2.4219521588909316,-7,-7,-7,-7,-7,-7,-2.9270768938875493,-3.3955267094987067,-7,-1.4605412854645705,-7,-0.5895343930114797,-7,-7,-7,-7,-3.3955267094987067,-7,-7,-7,-7,-7,-7,-7,-7,-4.324136599480305,-7,-7,-7,-7
Aut Control,-2.5203656991543086,-7,-2.384149827180336,-7,-7,-7,-7,-7,-7,-1.3800033437509167,-7,-7,-7,-7,-7,-2.8960095232510117,-7,-7,-7,-0.4374057383822101,-7,-7,-2.5438459953958774,-7,-7,-1.9795856142157904,-7,-3.3219212897363857,-1.8571225148597357,-7,-7,-7,-7,-7,-2.7199296582494217,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2.428054193942185,-7,-7,-2.3008144578457372,-7,-7,-3.197005338546202,-7,-2.3148248876466795,-7,-7,-1.2980735683872653,-7,-1.133552111625256,-1.7039621452876277,-2.953996587154168,-7,-1.5648679743184153,-1.3968712277784945,-1.1586516305306382,-7,-2.8448607987884462,-7,-7,-7,-2.7199296582494217,-3.622860155680473,-7,-7,-1.0691588983379356,-1.7163460628655824,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-1.154694483709417,-7,-7,-3.197005338546202,-3.798860304134357,-7,-7,-7,-3.2549875201983145,-7,-7,-7,-7,-7,-7,-7,-1.828319157570568,-7,-7,-7,-7,-7,-7,-7,-2.2250951329626325,-7,-7,-7,-1.2303447428625516,-7,-7,-7,-7,-3.622860155680473,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
Aut Control,-2.9788236197682125,-7,-2.5522643040497983,-4.620501336115624,-7,-3.8438631616519086,-4.1445901201152,-3.9687008623637188,-7,-1.5608636017771522,-7,-3.667872962003557,-7,-7,-3.5082343212311584,-2.9501810784932787,-7,-7,-7,-0.4126685131467055,-7,-1.83876838247807,-2.5828869198006954,-7,-7,-1.751326397378733,-3.2243048531367045,-3.476059635456047,-2.024617878649387,-4.320378553272705,-7,-7,-7,-7,-3.561461577298041,-7,-7,-7,-4.223650210463756,-4.445014674990874,-7,-7,-3.476059635456047,-7,-4.223650210463756,-2.918990242068618,-7,-7,-2.6877980458248656,-3.014817698507932,-7,-7,-7,-2.162165534451441,-7,-7,-1.1799940477654831,-2.9501810784932787,-1.3039403711809057,-1.4429083051349934,-2.01485814349879,-7,-1.8760695243220187,-1.2341268746536613,-1.3763107237691607,-2.0186275779223224,-3.5082343212311584,-7,-7,-4.620501336115624,-1.3737303901093343,-3.922983783341039,-7,-7,-1.0850018595363828,-1.7725886440258094,-7,-3.0540667468993297,-3.190886489751668,-7,-2.932084436920846,-7,-3.7769596803163488,-7,-2.988806878754725,-7,-4.620501336115624,-1.389574533089151,-7,-7,-3.1037485690588267,-2.0819829407484973,-4.019802875676002,-7,-4.445014674990874,-4.1445901201152,-4.223650210463756,-4.445014674990874,-7,-7,-7,-7,-7,-1.487820469617384,-7,-7,-7,-7,-7,-7,-7,-2.2691630431730356,-7,-4.445014674990874,-4.620501336115624,-3.446105076848223,-7,-7,-4.445014674990874,-7,-2.624476287727895,-7,-7,-7,-7,-7,-7,-7,-4.620501336115624,-3.881624164965618,-4.320378553272705,-7,-7,-3.7190002173943664
Aut Control,-2.8250613694741165,-7,-3.574590012208615,-7,-7,-7,-7,-3.9423494251187434,-7,-4.4187107321420935,-7,-3.3653927447067713,-3.8966299668722826,-7,-2.6564034715574953,-7,-7,-7,-7,-1.1848273287660347,-2.5314696568204855,-3.070846477247827,-2.5025069135118616,-1.5213073512769044,-7,-1.880353562946559,-7,-0.29298400796681345,-2.4513559258563244,-7,-7,-7,-2.6024887922104365,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.2634242905891147,-7,-7,-2.3264202588479854,-2.663956264055559,-7,-7,-7,-7,-7,-7,-1.2199125096629306,-3.064413119076919,-1.7477508653955416,-1.6300336437419838,-2.524045889007411,-7,-1.4966057716397858,-1.9197025853864276,-1.3586490826061546,-2.644100238787187,-3.21565980618338,-7,-7,-7,-1.903973827780866,-7,-7,-7,-1.4025384116388693,-1.950516267371962,-7,-7,-7,-7,-4.4187107321420935,-7,-1.7714885758558419,-7,-7,-7,-7,-1.3926364232982826,-7,-7,-3.7827656154002294,-1.9549604395029312,-7,-7,-4.594232901829728,-2.175980150706554,-3.8175057755415645,-7,-7,-7,-2.4375680250695,-7,-1.8995825768393804,-2.658906502911467,-7,-7,-7,-7,-7,-3.993454411856521,-7,-2.589459494417932,-7,-4.0513852491375495,-7,-3.4197369760068503,-7,-7,-7,-7,-3.993454411856521,-3.352806495529045,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
Aut Control,-3.264121867138252,-7,-2.5153255552975202,-3.4796703819285746,-7,-4.2272559724415375,-7,-4.448616401687197,-7,-3.8127338695940454,-7,-7,-3.0292859355630224,-4.2272559724415375,-7,-2.725539278780557,-7,-7,-7,-0.4525245515840975,-7,-7,-7,-4.448616401687197,-7,-2.3471662322473072,-7,-3.3953726242557978,-2.106095954176937,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.2366885034451904,-7,-7,-2.011555193097395,-3.7226101502374713,-7,-2.3718548152511145,-7,-4.081337385120992,-4.624098031393606,-4.2272559724415375,-1.283999773781991,-7,-1.3947137670518712,-1.2901699522068792,-2.382880956565311,-7,-3.9723093195562837,-1.41708406870719,-2.145198046568598,-7,-3.5650720878982085,-7,-7,-7,-2.586498612872893,-2.9226017729799745,-7,-7,-1.511650785451019,-2.1627770382098035,-7,-7,-7,-7,-7,-7,-7,-7,-1.451577666772467,-7,-7,-4.448616401687197,-7,-7,-2.972676195778572,-3.335800772141728,-4.1481968923265695,-7,-2.639138837950031,-3.358658568697704,-3.141569482833669,-4.624098031393606,-7,-7,-7,-7,-7,-4.624098031393606,-7,-7,-7,-7,-7,-3.926592577718784,-7,-4.624098031393606,-7,-4.023410911475689,-4.448616401687197,-0.4727549843597154,-7,-7,-7,-7,-4.081337385120992,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
Aut Control,-3.147747745510482,-7,-1.4996375553368597,-7,-7,-4.033829772699868,-7,-4.18853057496031,-7,-4.555614451477841,-7,-4.079535102310389,-7,-4.555614451477841,-1.5818979990935784,-7,-3.4543922441613053,-7,-7,-0.4303975546509269,-7,-3.248892628515334,-2.210166623273237,-4.730925918466447,-7,-1.572949445177995,-7,-1.3110893040331286,-3.1709122665529046,-7,-7,-7,-7,-7,-4.730925918466447,-7,-7,-7,-4.334390545191604,-7,-4.255365650545819,-7,-7,-3.829885879516857,-7,-2.6045297521765645,-7,-7,-2.707941473924137,-3.60276170565185,-7,-4.730925918466447,-7,-7,-7,-4.334390545191604,-1.1574462317137157,-3.4109383262540574,-1.14859851177198,-1.3954099992455518,-7,-7,-1.3591620059191105,-1.2665493337410305,-1.1376624765762875,-7,-7,-7,-7,-7,-1.5524255435029084,-3.208154559359714,-7,-7,-1.3057013820150547,-2.668791260997475,-7,-7,-7,-7,-7,-7,-7,-7,-1.5815916196635067,-7,-2.9514752930827064,-4.4310661365870985,-4.730925918466447,-4.555614451477841,-2.8383699166662235,-3.9199947746959323,-4.555614451477841,-7,-4.334390545191604,-3.60276170565185,-7,-3.7787659740676847,-7,-7,-7,-7,-1.9486483564417043,-7,-7,-7,-7,-4.255365650545819,-7,-3.8578950340939415,-7,-2.3988048774250545,-4.730925918466447,-7,-7,-2.7509737969926795,-7,-3.6361715414654436,-4.555614451477841,-3.60276170565185,-2.869914458050169,-7,-7,-7,-7,-7,-3.1311507722624334,-7,-7,-4.079535102310389,-7,-7,-7,-7
Aut Control,-2.287050775138248,-7,-2.123804938657303,-4.8244798347417746,-7,-4.127835330514975,-4.048751251060061,-4.458162849343002,-7,-2.1360064918639785,-7,-4.048751251060061,-4.025295728980139,-7,-7,-3.161432128666942,-7,-2.723561959402255,-7,-0.4353132919192387,-7,-2.113053266716798,-7,-7,-7,-1.84421055486385,-4.8244798347417746,-3.9062198172538447,-1.3974738784309673,-7,-7,-7,-7,-7,-7,-7,-7,-7,-4.9991239543578105,-7,-4.6037922786485375,-3.841810099467248,-7,-7,-4.524901816746309,-3.3312889254109894,-7,-4.458162849343002,-1.9562011261036378,-2.3507404844109177,-4.524901816746309,-3.0516079723588976,-7,-2.3560870897218993,-7,-4.262321980003055,-1.0063771829886934,-3.1003352127311397,-1.4235237733819164,-1.4512973533121305,-2.3536486518184234,-7,-1.8318967688383547,-1.4609021884373068,-1.3174687264104565,-7,-2.9224565434459517,-3.1341890435293873,-7,-7,-1.2214726498771011,-3.2958239113486614,-7,-3.841810099467248,-1.2344343441120549,-1.4843728387939554,-7,-4.9991239543578105,-7,-4.6037922786485375,-4.9991239543578105,-4.9991239543578105,-7,-7,-7,-4.70026648016801,-4.6037922786485375,-1.1927092317366412,-7,-7,-3.7857307303335785,-2.317729154750246,-4.8244798347417746,-7,-4.073546254118707,-3.651102872671314,-3.6608582898584094,-4.303635220161495,-7,-7,-7,-7,-7,-1.8724999901499748,-7,-7,-3.961689427476086,-7,-7,-4.400326834325126,-7,-2.2678729726191094,-7,-7,-7,-3.3359328290977945,-7,-7,-7,-7,-4.303635220161495,-7,-7,-7,-7,-7,-7,-7,-7,-3.812865869340382,-7,-7,-7,-2.0589922728336205
Aut Control,-3.6001100176845777,-7,-2.21407427639974,-7,-7,-7,-3.378330449398782,-7,-7,-1.1193178262635834,-7,-7,-7,-7,-2.2385476336196755,-3.776114815571479,-7,-7,-7,-0.44697624982149026,-7,-7,-3.776114815571479,-7,-3.475214518116419,-2.475331279630588,-2.7763483002426788,-3.17424938608475,-2.931239139063898,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.776114815571479,-7,-7,-7,-7,-7,-7,-3.232232066236107,-2.4646077307083383,-7,-2.521087328499688,-7,-7,-1.5736119363052958,-7,-2.424180198879568,-7,-7,-1.128501901597753,-2.9981797503928282,-1.2410793740953066,-1.3117348013735548,-2.1965838248902734,-7,-1.672568486376135,-1.1117317134626234,-1.1694550832222261,-3.378330449398782,-7,-7,-7,-7,-1.9839783755678453,-7,-7,-7,-1.018219175865274,-2.6460212595039674,-7,-3.378330449398782,-3.1231040713056646,-7,-3.0773523469657547,-2.2385476336196755,-7,-7,-1.7429480923587435,-7,-7,-7,-7,-7,-3.475214518116419,-2.5588745787645357,-7,-7,-3.776114815571479,-7,-7,-7,-7,-7,-7,-7,-7,-1.8125836026078561,-7,-7,-7,-7,-7,-7,-7,-3.232232066236107,-7,-7,-7,-3.232232066236107,-7,-7,-7,-7,-3.776114815571479,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
Aut Control,-3.1975174445528642,-7,-3.218035800160058,-4.310640307992173,-7,-4.164766067550347,-7,-7,-7,-0.9426843535275614,-7,-3.754979631795984,-3.754979631795984,-7,-1.6286605983806937,-3.14711544127161,-7,-7,-7,-0.5234456115541062,-7,-2.110126520170086,-7,-7,-4.4073283717671945,-1.6283001895336502,-4.7072503195150395,-3.8341114730333032,-1.3995187756747947,-7,-4.4073283717671945,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3.1239507419257455,-7,-7,-7,-2.5066946150685308,-3.239571829741477,-7,-2.1697595904990243,-2.8461159164873067,-7,-3.239571829741477,-7,-2.1863667409343686,-7,-4.310640307992173,-1.4232362447405449,-2.69033167158206,-1.5093016001688744,-1.7530582189470185,-2.051452963746794,-4.531897444864978,-2.348676866577852,-1.184488603337552,-0.9870405861190696,-2.9730319307653064,-2.7699244275487933,-7,-7,-7,-1.6141237316399386,-4.010054551370504,-4.7072503195150395,-7,-1.3823136898499229,-1.7386552594992262,-7,-7,-7,-7,-4.4073283717671945,-7,-7,-7,-3.1019593012831725,-7,-1.2292459147820454,-1.6174489790314805,-7,-7,-3.968702274121638,-2.3660505670121004,-7,-7,-7,-2.942275357715097,-4.310640307992173,-4.531897444864978,-4.7072503195150395,-7,-7,-7,-7,-1.8527372652225513,-7,-7,-7,-7,-7,-4.055762659591572,-7,-2.1365916993150953,-7,-4.531897444864978,-7,-3.086166995592035,-7,-7,-7,-7,-4.310640307992173,-7,-7,-7,-7,-7,-7,-7,-7,-4.4073283717671945,-7,-7,-7,-3.930947389362236
Autism,-3.6452794574497323,-7,-1.9372896297525142,-7,-7,-4.188868028951633,-7,-3.4904350697944198,-7,-0.7207120582702595,-7,-3.8370583884110503,-3.273004052334163,-7,-7,-3.3601361327107915,-7,-7,-7,-0.980493408346236,-3.273004052334163,-7,-3.043363411260539,-7,-7,-2.133582126893805,-4.489227650695813,-3.3765227211347093,-2.338271626843228,-7,-4.3135831925909,-4.489227650695813,-7,-7,-3.247454601071655,-7,-7,-7,-7,-7,-4.3135831925909,-7,-7,-7,-7,-3.0925756752090443,-3.8881736086914804,-4.3135831925909,-2.551034735919268,-2.5291336541167238,-7,-4.489227650695813,-7,-4.188868028951633,-7,-7,-0.8629984539409609,-3.128783174174495,-0.9342665608585335,-0.9606256366087392,-2.253772545092733,-7,-1.7084530680259347,-1.2337307251143668,-1.4220113922323383,-2.531513275167095,-3.075544403134901,-7,-7,-7,-1.3830192561060848,-7,-7,-7,-1.1425561934650466,-2.048084814405508,-7,-7,-7,-7,-7,-7,-7,-3.043363411260539,-1.803483828023907,-3.9461176004475726,-7,-2.579395337423822,-7,-7,-3.2117451102980263,-1.8704301572742974,-7,-7,-7,-3.3291087626325857,-3.7499624761095967,-4.489227650695813,-7,-7,-7,-7,-7,-2.413190284098206,-7,-7,-7,-7,-4.489227650695813,-3.6452794574497323,-7,-3.043363411260539,-7,-2.766268210226589,-1.756167215246674,-3.138327193842709,-7,-7,-7,-7,-3.7913307418909414,-7,-4.489227650695813,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
